Date,Month_Number,Month_Name,Month_Year,Year,Department,Category,Region,Cost_Center,Budget,Actual
01-10-2023,10,Oct,Oct-23,2023,Marketing,Salaries,North,CC-100,47917.46,56657.04
01-10-2023,10,Oct,Oct-23,2023,Marketing,Salaries,South,CC-100,44677.82,49909.4
01-10-2023,10,Oct,Oct-23,2023,Marketing,Salaries,East,CC-100,45947.81,54011.64
01-10-2023,10,Oct,Oct-23,2023,Marketing,Salaries,West,CC-100,50779.29,57018.26
01-10-2023,10,Oct,Oct-23,2023,Marketing,Software,North,CC-100,18508.92,20554.2
01-10-2023,10,Oct,Oct-23,2023,Marketing,Software,South,CC-100,17060.35,19878.5
01-10-2023,10,Oct,Oct-23,2023,Marketing,Software,East,CC-100,17308.44,19125.68
01-10-2023,10,Oct,Oct-23,2023,Marketing,Software,West,CC-100,18343.68,21284.55
01-10-2023,10,Oct,Oct-23,2023,Marketing,Travel,North,CC-100,10001.76,11737.64
01-10-2023,10,Oct,Oct-23,2023,Marketing,Travel,South,CC-100,9703.58,11554.64
01-10-2023,10,Oct,Oct-23,2023,Marketing,Travel,East,CC-100,10077.47,11214.47
01-10-2023,10,Oct,Oct-23,2023,Marketing,Travel,West,CC-100,10879.66,12909.23
01-10-2023,10,Oct,Oct-23,2023,Marketing,Supplies,North,CC-100,8372.58,9539.75
01-10-2023,10,Oct,Oct-23,2023,Marketing,Supplies,South,CC-100,8034.28,9638.26
01-10-2023,10,Oct,Oct-23,2023,Marketing,Supplies,East,CC-100,7855.01,9039.16
01-10-2023,10,Oct,Oct-23,2023,Marketing,Supplies,West,CC-100,8499.88,9673.82
01-10-2023,10,Oct,Oct-23,2023,Marketing,Training,North,CC-100,8384.65,9276.89
01-10-2023,10,Oct,Oct-23,2023,Marketing,Training,South,CC-100,8314.01,9632.54
01-10-2023,10,Oct,Oct-23,2023,Marketing,Training,East,CC-100,8063.01,9279.24
01-10-2023,10,Oct,Oct-23,2023,Marketing,Training,West,CC-100,8930.23,10297.82
01-10-2023,10,Oct,Oct-23,2023,IT,Salaries,North,CC-200,49388.96,43268.35
01-10-2023,10,Oct,Oct-23,2023,IT,Salaries,South,CC-200,48899.29,44172.52
01-10-2023,10,Oct,Oct-23,2023,IT,Salaries,East,CC-200,48467.42,41991.26
01-10-2023,10,Oct,Oct-23,2023,IT,Salaries,West,CC-200,52705.6,45340.39
01-10-2023,10,Oct,Oct-23,2023,IT,Software,North,CC-200,27571.66,24665.55
01-10-2023,10,Oct,Oct-23,2023,IT,Software,South,CC-200,26517.76,23294.27
01-10-2023,10,Oct,Oct-23,2023,IT,Software,East,CC-200,26621.97,22819.67
01-10-2023,10,Oct,Oct-23,2023,IT,Software,West,CC-200,28591.07,24801.93
01-10-2023,10,Oct,Oct-23,2023,IT,Travel,North,CC-200,10532.93,9213.02
01-10-2023,10,Oct,Oct-23,2023,IT,Travel,South,CC-200,9932.76,8802.22
01-10-2023,10,Oct,Oct-23,2023,IT,Travel,East,CC-200,10332.81,9062.47
01-10-2023,10,Oct,Oct-23,2023,IT,Travel,West,CC-200,11016.42,9867.49
01-10-2023,10,Oct,Oct-23,2023,IT,Supplies,North,CC-200,8839.03,7742.14
01-10-2023,10,Oct,Oct-23,2023,IT,Supplies,South,CC-200,8308.51,7238.06
01-10-2023,10,Oct,Oct-23,2023,IT,Supplies,East,CC-200,8406.58,7177.17
01-10-2023,10,Oct,Oct-23,2023,IT,Supplies,West,CC-200,8889.26,7747.11
01-10-2023,10,Oct,Oct-23,2023,IT,Training,North,CC-200,7697.8,6573
01-10-2023,10,Oct,Oct-23,2023,IT,Training,South,CC-200,7121.51,6030.14
01-10-2023,10,Oct,Oct-23,2023,IT,Training,East,CC-200,7118.55,6100.3
01-10-2023,10,Oct,Oct-23,2023,IT,Training,West,CC-200,7749.13,6723.96
01-10-2023,10,Oct,Oct-23,2023,HR,Salaries,North,CC-300,42797.36,41795.18
01-10-2023,10,Oct,Oct-23,2023,HR,Salaries,South,CC-300,41136.79,41026.72
01-10-2023,10,Oct,Oct-23,2023,HR,Salaries,East,CC-300,41200.58,41960.35
01-10-2023,10,Oct,Oct-23,2023,HR,Salaries,West,CC-300,44364.06,43841.19
01-10-2023,10,Oct,Oct-23,2023,HR,Software,North,CC-300,14963.26,15208.89
01-10-2023,10,Oct,Oct-23,2023,HR,Software,South,CC-300,13787.99,14096.59
01-10-2023,10,Oct,Oct-23,2023,HR,Software,East,CC-300,14532.12,14428.87
01-10-2023,10,Oct,Oct-23,2023,HR,Software,West,CC-300,15834.78,15655.62
01-10-2023,10,Oct,Oct-23,2023,HR,Travel,North,CC-300,8297.22,8449.62
01-10-2023,10,Oct,Oct-23,2023,HR,Travel,South,CC-300,7741.03,7948.2
01-10-2023,10,Oct,Oct-23,2023,HR,Travel,East,CC-300,8213.91,8046.39
01-10-2023,10,Oct,Oct-23,2023,HR,Travel,West,CC-300,8772.8,8689.39
01-10-2023,10,Oct,Oct-23,2023,HR,Supplies,North,CC-300,6720.77,6799.77
01-10-2023,10,Oct,Oct-23,2023,HR,Supplies,South,CC-300,6575.61,6705.92
01-10-2023,10,Oct,Oct-23,2023,HR,Supplies,East,CC-300,6491.99,6502.09
01-10-2023,10,Oct,Oct-23,2023,HR,Supplies,West,CC-300,7128.83,7220.24
01-10-2023,10,Oct,Oct-23,2023,HR,Training,North,CC-300,5803.16,5882.93
01-10-2023,10,Oct,Oct-23,2023,HR,Training,South,CC-300,5468.83,5531.48
01-10-2023,10,Oct,Oct-23,2023,HR,Training,East,CC-300,5736.94,5706.79
01-10-2023,10,Oct,Oct-23,2023,HR,Training,West,CC-300,5926.67,5778.81
01-10-2023,10,Oct,Oct-23,2023,Operations,Salaries,North,CC-400,54540.78,51107.9
01-10-2023,10,Oct,Oct-23,2023,Operations,Salaries,South,CC-400,49418.56,46908.02
01-10-2023,10,Oct,Oct-23,2023,Operations,Salaries,East,CC-400,50907.94,57306.21
01-10-2023,10,Oct,Oct-23,2023,Operations,Salaries,West,CC-400,56291.13,51460
01-10-2023,10,Oct,Oct-23,2023,Operations,Software,North,CC-400,19761.57,22779.04
01-10-2023,10,Oct,Oct-23,2023,Operations,Software,South,CC-400,19019.43,17143.37
01-10-2023,10,Oct,Oct-23,2023,Operations,Software,East,CC-400,19303.59,22379.39
01-10-2023,10,Oct,Oct-23,2023,Operations,Software,West,CC-400,21563.15,19275.05
01-10-2023,10,Oct,Oct-23,2023,Operations,Travel,North,CC-400,11190.29,11526.33
01-10-2023,10,Oct,Oct-23,2023,Operations,Travel,South,CC-400,10664.13,11058.92
01-10-2023,10,Oct,Oct-23,2023,Operations,Travel,East,CC-400,11004.58,11668.33
01-10-2023,10,Oct,Oct-23,2023,Operations,Travel,West,CC-400,12101.53,12444.75
01-10-2023,10,Oct,Oct-23,2023,Operations,Supplies,North,CC-400,12635.33,13796.51
01-10-2023,10,Oct,Oct-23,2023,Operations,Supplies,South,CC-400,12180.05,12809.37
01-10-2023,10,Oct,Oct-23,2023,Operations,Supplies,East,CC-400,11862.98,12395.14
01-10-2023,10,Oct,Oct-23,2023,Operations,Supplies,West,CC-400,12804.03,11271.21
01-10-2023,10,Oct,Oct-23,2023,Operations,Training,North,CC-400,7787.03,8265.69
01-10-2023,10,Oct,Oct-23,2023,Operations,Training,South,CC-400,7709.22,7400.8
01-10-2023,10,Oct,Oct-23,2023,Operations,Training,East,CC-400,7746.68,7858.71
01-10-2023,10,Oct,Oct-23,2023,Operations,Training,West,CC-400,8114.08,9444.19
01-10-2023,10,Oct,Oct-23,2023,Finance,Salaries,North,CC-500,43232.24,43416.35
01-10-2023,10,Oct,Oct-23,2023,Finance,Salaries,South,CC-500,40931.38,39445.91
01-10-2023,10,Oct,Oct-23,2023,Finance,Salaries,East,CC-500,41382.23,39436.95
01-10-2023,10,Oct,Oct-23,2023,Finance,Salaries,West,CC-500,44704.03,44119.23
01-10-2023,10,Oct,Oct-23,2023,Finance,Software,North,CC-500,16404.36,16655.4
01-10-2023,10,Oct,Oct-23,2023,Finance,Software,South,CC-500,15559.04,16123.52
01-10-2023,10,Oct,Oct-23,2023,Finance,Software,East,CC-500,15516.45,15072.51
01-10-2023,10,Oct,Oct-23,2023,Finance,Software,West,CC-500,17021.55,17001.72
01-10-2023,10,Oct,Oct-23,2023,Finance,Travel,North,CC-500,6737.48,6465.52
01-10-2023,10,Oct,Oct-23,2023,Finance,Travel,South,CC-500,6622.6,6674.1
01-10-2023,10,Oct,Oct-23,2023,Finance,Travel,East,CC-500,6730.06,6405.25
01-10-2023,10,Oct,Oct-23,2023,Finance,Travel,West,CC-500,6963.43,7331.51
01-10-2023,10,Oct,Oct-23,2023,Finance,Supplies,North,CC-500,7471.52,7056.83
01-10-2023,10,Oct,Oct-23,2023,Finance,Supplies,South,CC-500,7116.35,7090.41
01-10-2023,10,Oct,Oct-23,2023,Finance,Supplies,East,CC-500,7317.41,7315.23
01-10-2023,10,Oct,Oct-23,2023,Finance,Supplies,West,CC-500,7927.05,7918.63
01-10-2023,10,Oct,Oct-23,2023,Finance,Training,North,CC-500,6518.96,6404.25
01-10-2023,10,Oct,Oct-23,2023,Finance,Training,South,CC-500,5904.42,6025.97
01-10-2023,10,Oct,Oct-23,2023,Finance,Training,East,CC-500,6216.45,6228.26
01-10-2023,10,Oct,Oct-23,2023,Finance,Training,West,CC-500,6468.11,6255.22
01-11-2023,11,Nov,Nov-23,2023,Marketing,Salaries,North,CC-100,47891.33,54516.75
01-11-2023,11,Nov,Nov-23,2023,Marketing,Salaries,South,CC-100,46341.23,52651.26
01-11-2023,11,Nov,Nov-23,2023,Marketing,Salaries,East,CC-100,45974.8,51646.91
01-11-2023,11,Nov,Nov-23,2023,Marketing,Salaries,West,CC-100,49308.05,54823.11
01-11-2023,11,Nov,Nov-23,2023,Marketing,Software,North,CC-100,18481.54,21826.88
01-11-2023,11,Nov,Nov-23,2023,Marketing,Software,South,CC-100,17678.65,20087.63
01-11-2023,11,Nov,Nov-23,2023,Marketing,Software,East,CC-100,17724.58,19859.76
01-11-2023,11,Nov,Nov-23,2023,Marketing,Software,West,CC-100,18405.8,21580.47
01-11-2023,11,Nov,Nov-23,2023,Marketing,Travel,North,CC-100,10362.32,11657.16
01-11-2023,11,Nov,Nov-23,2023,Marketing,Travel,South,CC-100,9680.28,11271.33
01-11-2023,11,Nov,Nov-23,2023,Marketing,Travel,East,CC-100,10128.18,12153.34
01-11-2023,11,Nov,Nov-23,2023,Marketing,Travel,West,CC-100,10894.23,12377.73
01-11-2023,11,Nov,Nov-23,2023,Marketing,Supplies,North,CC-100,8123.91,9208.51
01-11-2023,11,Nov,Nov-23,2023,Marketing,Supplies,South,CC-100,7770.63,9231.81
01-11-2023,11,Nov,Nov-23,2023,Marketing,Supplies,East,CC-100,8312.38,9803.61
01-11-2023,11,Nov,Nov-23,2023,Marketing,Supplies,West,CC-100,8747.09,9940.77
01-11-2023,11,Nov,Nov-23,2023,Marketing,Training,North,CC-100,8409.05,9998.68
01-11-2023,11,Nov,Nov-23,2023,Marketing,Training,South,CC-100,8034.36,9438.61
01-11-2023,11,Nov,Nov-23,2023,Marketing,Training,East,CC-100,8296.23,9584.82
01-11-2023,11,Nov,Nov-23,2023,Marketing,Training,West,CC-100,8995.57,10092.49
01-11-2023,11,Nov,Nov-23,2023,IT,Salaries,North,CC-200,49145.89,42447.01
01-11-2023,11,Nov,Nov-23,2023,IT,Salaries,South,CC-200,47596.35,40658.88
01-11-2023,11,Nov,Nov-23,2023,IT,Salaries,East,CC-200,48823.56,41972.61
01-11-2023,11,Nov,Nov-23,2023,IT,Salaries,West,CC-200,53498.77,46989.56
01-11-2023,11,Nov,Nov-23,2023,IT,Software,North,CC-200,27041.08,23145.02
01-11-2023,11,Nov,Nov-23,2023,IT,Software,South,CC-200,26776.69,23677.16
01-11-2023,11,Nov,Nov-23,2023,IT,Software,East,CC-200,27348.79,23667.91
01-11-2023,11,Nov,Nov-23,2023,IT,Software,West,CC-200,28220.24,25171
01-11-2023,11,Nov,Nov-23,2023,IT,Travel,North,CC-200,10960.04,9711.93
01-11-2023,11,Nov,Nov-23,2023,IT,Travel,South,CC-200,10357.25,9189.73
01-11-2023,11,Nov,Nov-23,2023,IT,Travel,East,CC-200,10123.49,8881.89
01-11-2023,11,Nov,Nov-23,2023,IT,Travel,West,CC-200,10914.52,9347.36
01-11-2023,11,Nov,Nov-23,2023,IT,Supplies,North,CC-200,8552.1,7354.31
01-11-2023,11,Nov,Nov-23,2023,IT,Supplies,South,CC-200,8258.16,7493.97
01-11-2023,11,Nov,Nov-23,2023,IT,Supplies,East,CC-200,8340,7402.02
01-11-2023,11,Nov,Nov-23,2023,IT,Supplies,West,CC-200,9223.69,7835.39
01-11-2023,11,Nov,Nov-23,2023,IT,Training,North,CC-200,7333.26,6517.6
01-11-2023,11,Nov,Nov-23,2023,IT,Training,South,CC-200,7233.01,6467.18
01-11-2023,11,Nov,Nov-23,2023,IT,Training,East,CC-200,7383.26,6336.78
01-11-2023,11,Nov,Nov-23,2023,IT,Training,West,CC-200,7753.14,6592.81
01-11-2023,11,Nov,Nov-23,2023,HR,Salaries,North,CC-300,44951.6,44289.58
01-11-2023,11,Nov,Nov-23,2023,HR,Salaries,South,CC-300,40860.93,39442.86
01-11-2023,11,Nov,Nov-23,2023,HR,Salaries,East,CC-300,43106.47,43733.87
01-11-2023,11,Nov,Nov-23,2023,HR,Salaries,West,CC-300,44926.19,43686.77
01-11-2023,11,Nov,Nov-23,2023,HR,Software,North,CC-300,14946.76,15170.79
01-11-2023,11,Nov,Nov-23,2023,HR,Software,South,CC-300,14080.53,14012.32
01-11-2023,11,Nov,Nov-23,2023,HR,Software,East,CC-300,14165.01,14608
01-11-2023,11,Nov,Nov-23,2023,HR,Software,West,CC-300,15870.17,16315.54
01-11-2023,11,Nov,Nov-23,2023,HR,Travel,North,CC-300,8596.02,8468.15
01-11-2023,11,Nov,Nov-23,2023,HR,Travel,South,CC-300,7764.57,7521.27
01-11-2023,11,Nov,Nov-23,2023,HR,Travel,East,CC-300,8064.19,8209.02
01-11-2023,11,Nov,Nov-23,2023,HR,Travel,West,CC-300,8753.27,8610.06
01-11-2023,11,Nov,Nov-23,2023,HR,Supplies,North,CC-300,6784.6,6557.45
01-11-2023,11,Nov,Nov-23,2023,HR,Supplies,South,CC-300,6445.79,6398.14
01-11-2023,11,Nov,Nov-23,2023,HR,Supplies,East,CC-300,6748.51,6778.4
01-11-2023,11,Nov,Nov-23,2023,HR,Supplies,West,CC-300,7241.34,7273.65
01-11-2023,11,Nov,Nov-23,2023,HR,Training,North,CC-300,5918.61,5905.58
01-11-2023,11,Nov,Nov-23,2023,HR,Training,South,CC-300,5451.8,5414.12
01-11-2023,11,Nov,Nov-23,2023,HR,Training,East,CC-300,5580.87,5507.4
01-11-2023,11,Nov,Nov-23,2023,HR,Training,West,CC-300,6015.64,5942.16
01-11-2023,11,Nov,Nov-23,2023,Operations,Salaries,North,CC-400,54408.14,57067
01-11-2023,11,Nov,Nov-23,2023,Operations,Salaries,South,CC-400,49951.93,44844.61
01-11-2023,11,Nov,Nov-23,2023,Operations,Salaries,East,CC-400,51112.54,57505.88
01-11-2023,11,Nov,Nov-23,2023,Operations,Salaries,West,CC-400,55111.18,64594.51
01-11-2023,11,Nov,Nov-23,2023,Operations,Software,North,CC-400,19964.96,20106.03
01-11-2023,11,Nov,Nov-23,2023,Operations,Software,South,CC-400,19611.83,17435.81
01-11-2023,11,Nov,Nov-23,2023,Operations,Software,East,CC-400,19730.61,17094.61
01-11-2023,11,Nov,Nov-23,2023,Operations,Software,West,CC-400,21276.79,18778.13
01-11-2023,11,Nov,Nov-23,2023,Operations,Travel,North,CC-400,11276.59,10455.41
01-11-2023,11,Nov,Nov-23,2023,Operations,Travel,South,CC-400,11005.27,12723.34
01-11-2023,11,Nov,Nov-23,2023,Operations,Travel,East,CC-400,11360.05,11965.54
01-11-2023,11,Nov,Nov-23,2023,Operations,Travel,West,CC-400,11978,13083.09
01-11-2023,11,Nov,Nov-23,2023,Operations,Supplies,North,CC-400,12541.49,12880.65
01-11-2023,11,Nov,Nov-23,2023,Operations,Supplies,South,CC-400,11661.63,12392.57
01-11-2023,11,Nov,Nov-23,2023,Operations,Supplies,East,CC-400,12024.22,10637.2
01-11-2023,11,Nov,Nov-23,2023,Operations,Supplies,West,CC-400,13150.03,13931.63
01-11-2023,11,Nov,Nov-23,2023,Operations,Training,North,CC-400,7774.76,7741.63
01-11-2023,11,Nov,Nov-23,2023,Operations,Training,South,CC-400,7684.14,8030.79
01-11-2023,11,Nov,Nov-23,2023,Operations,Training,East,CC-400,7732.56,9087.37
01-11-2023,11,Nov,Nov-23,2023,Operations,Training,West,CC-400,8278.8,8309.88
01-11-2023,11,Nov,Nov-23,2023,Finance,Salaries,North,CC-500,43639.4,42641.12
01-11-2023,11,Nov,Nov-23,2023,Finance,Salaries,South,CC-500,41659.07,42184.74
01-11-2023,11,Nov,Nov-23,2023,Finance,Salaries,East,CC-500,40187.61,38356.98
01-11-2023,11,Nov,Nov-23,2023,Finance,Salaries,West,CC-500,43026.39,45283.37
01-11-2023,11,Nov,Nov-23,2023,Finance,Software,North,CC-500,16239.31,16360.35
01-11-2023,11,Nov,Nov-23,2023,Finance,Software,South,CC-500,15005.3,15239.27
01-11-2023,11,Nov,Nov-23,2023,Finance,Software,East,CC-500,15331.9,14895.79
01-11-2023,11,Nov,Nov-23,2023,Finance,Software,West,CC-500,16756.89,17207.99
01-11-2023,11,Nov,Nov-23,2023,Finance,Travel,North,CC-500,6874.84,7100.01
01-11-2023,11,Nov,Nov-23,2023,Finance,Travel,South,CC-500,6636.45,6603.96
01-11-2023,11,Nov,Nov-23,2023,Finance,Travel,East,CC-500,6809.85,6593.53
01-11-2023,11,Nov,Nov-23,2023,Finance,Travel,West,CC-500,6987.82,6874.17
01-11-2023,11,Nov,Nov-23,2023,Finance,Supplies,North,CC-500,7450.39,7703.71
01-11-2023,11,Nov,Nov-23,2023,Finance,Supplies,South,CC-500,7087.06,7018.64
01-11-2023,11,Nov,Nov-23,2023,Finance,Supplies,East,CC-500,7074.31,6794.23
01-11-2023,11,Nov,Nov-23,2023,Finance,Supplies,West,CC-500,7807.99,8053.15
01-11-2023,11,Nov,Nov-23,2023,Finance,Training,North,CC-500,6481.38,6351.94
01-11-2023,11,Nov,Nov-23,2023,Finance,Training,South,CC-500,5927.31,5634.55
01-11-2023,11,Nov,Nov-23,2023,Finance,Training,East,CC-500,6189.21,6107.68
01-11-2023,11,Nov,Nov-23,2023,Finance,Training,West,CC-500,6616.54,6756.76
01-12-2023,12,Dec,Dec-23,2023,Marketing,Salaries,North,CC-100,47443.08,53921.61
01-12-2023,12,Dec,Dec-23,2023,Marketing,Salaries,South,CC-100,45902.27,51760.79
01-12-2023,12,Dec,Dec-23,2023,Marketing,Salaries,East,CC-100,47111.8,54472.53
01-12-2023,12,Dec,Dec-23,2023,Marketing,Salaries,West,CC-100,49653.2,58503.46
01-12-2023,12,Dec,Dec-23,2023,Marketing,Software,North,CC-100,18662.42,20836.21
01-12-2023,12,Dec,Dec-23,2023,Marketing,Software,South,CC-100,17307.05,19213.6
01-12-2023,12,Dec,Dec-23,2023,Marketing,Software,East,CC-100,17692.82,21060.26
01-12-2023,12,Dec,Dec-23,2023,Marketing,Software,West,CC-100,19399.83,23155.52
01-12-2023,12,Dec,Dec-23,2023,Marketing,Travel,North,CC-100,10095.21,11808.06
01-12-2023,12,Dec,Dec-23,2023,Marketing,Travel,South,CC-100,10040.46,11432.38
01-12-2023,12,Dec,Dec-23,2023,Marketing,Travel,East,CC-100,9762.62,11529.23
01-12-2023,12,Dec,Dec-23,2023,Marketing,Travel,West,CC-100,10375.57,12285.39
01-12-2023,12,Dec,Dec-23,2023,Marketing,Supplies,North,CC-100,8180.01,9123.02
01-12-2023,12,Dec,Dec-23,2023,Marketing,Supplies,South,CC-100,8057.59,8978.46
01-12-2023,12,Dec,Dec-23,2023,Marketing,Supplies,East,CC-100,8161.13,9791.08
01-12-2023,12,Dec,Dec-23,2023,Marketing,Supplies,West,CC-100,8883.66,10179.53
01-12-2023,12,Dec,Dec-23,2023,Marketing,Training,North,CC-100,8637.1,9618.34
01-12-2023,12,Dec,Dec-23,2023,Marketing,Training,South,CC-100,8034.47,9166.19
01-12-2023,12,Dec,Dec-23,2023,Marketing,Training,East,CC-100,8281.69,9324.39
01-12-2023,12,Dec,Dec-23,2023,Marketing,Training,West,CC-100,9123.64,10158.96
01-12-2023,12,Dec,Dec-23,2023,IT,Salaries,North,CC-200,51630.24,44911.65
01-12-2023,12,Dec,Dec-23,2023,IT,Salaries,South,CC-200,47802.15,41023.86
01-12-2023,12,Dec,Dec-23,2023,IT,Salaries,East,CC-200,47846.7,43134.24
01-12-2023,12,Dec,Dec-23,2023,IT,Salaries,West,CC-200,53511.97,47044.41
01-12-2023,12,Dec,Dec-23,2023,IT,Software,North,CC-200,28726.99,24563.91
01-12-2023,12,Dec,Dec-23,2023,IT,Software,South,CC-200,26658.9,23016.24
01-12-2023,12,Dec,Dec-23,2023,IT,Software,East,CC-200,26300.69,23030.46
01-12-2023,12,Dec,Dec-23,2023,IT,Software,West,CC-200,28456.28,24179.59
01-12-2023,12,Dec,Dec-23,2023,IT,Travel,North,CC-200,11075.45,9634.96
01-12-2023,12,Dec,Dec-23,2023,IT,Travel,South,CC-200,10462.12,9122.74
01-12-2023,12,Dec,Dec-23,2023,IT,Travel,East,CC-200,10634.84,9243.8
01-12-2023,12,Dec,Dec-23,2023,IT,Travel,West,CC-200,10935.96,9892.91
01-12-2023,12,Dec,Dec-23,2023,IT,Supplies,North,CC-200,9076.04,8046.18
01-12-2023,12,Dec,Dec-23,2023,IT,Supplies,South,CC-200,8561.89,7514
01-12-2023,12,Dec,Dec-23,2023,IT,Supplies,East,CC-200,8332.14,7238.59
01-12-2023,12,Dec,Dec-23,2023,IT,Supplies,West,CC-200,9348.83,8203.45
01-12-2023,12,Dec,Dec-23,2023,IT,Training,North,CC-200,7494.2,6724.14
01-12-2023,12,Dec,Dec-23,2023,IT,Training,South,CC-200,7189.59,6298.28
01-12-2023,12,Dec,Dec-23,2023,IT,Training,East,CC-200,7382.92,6477.13
01-12-2023,12,Dec,Dec-23,2023,IT,Training,West,CC-200,8068.11,7243.21
01-12-2023,12,Dec,Dec-23,2023,HR,Salaries,North,CC-300,43976.18,44818.95
01-12-2023,12,Dec,Dec-23,2023,HR,Salaries,South,CC-300,42145.82,42864.55
01-12-2023,12,Dec,Dec-23,2023,HR,Salaries,East,CC-300,43297.48,43680.87
01-12-2023,12,Dec,Dec-23,2023,HR,Salaries,West,CC-300,45838.64,45622.88
01-12-2023,12,Dec,Dec-23,2023,HR,Software,North,CC-300,15330.56,15317.3
01-12-2023,12,Dec,Dec-23,2023,HR,Software,South,CC-300,14552.42,14818.1
01-12-2023,12,Dec,Dec-23,2023,HR,Software,East,CC-300,14478.41,14760.68
01-12-2023,12,Dec,Dec-23,2023,HR,Software,West,CC-300,15658.86,15233.71
01-12-2023,12,Dec,Dec-23,2023,HR,Travel,North,CC-300,8553.64,8587.49
01-12-2023,12,Dec,Dec-23,2023,HR,Travel,South,CC-300,8182.64,8234.97
01-12-2023,12,Dec,Dec-23,2023,HR,Travel,East,CC-300,8422.99,8610.96
01-12-2023,12,Dec,Dec-23,2023,HR,Travel,West,CC-300,9019.01,9292.92
01-12-2023,12,Dec,Dec-23,2023,HR,Supplies,North,CC-300,6940.48,6809.86
01-12-2023,12,Dec,Dec-23,2023,HR,Supplies,South,CC-300,6664.95,6722.44
01-12-2023,12,Dec,Dec-23,2023,HR,Supplies,East,CC-300,6537.59,6491.66
01-12-2023,12,Dec,Dec-23,2023,HR,Supplies,West,CC-300,7133.9,6918.09
01-12-2023,12,Dec,Dec-23,2023,HR,Training,North,CC-300,6029.9,5969.88
01-12-2023,12,Dec,Dec-23,2023,HR,Training,South,CC-300,5460.14,5414.86
01-12-2023,12,Dec,Dec-23,2023,HR,Training,East,CC-300,5808.66,5879.46
01-12-2023,12,Dec,Dec-23,2023,HR,Training,West,CC-300,6173.66,6021.91
01-12-2023,12,Dec,Dec-23,2023,Operations,Salaries,North,CC-400,54783.08,57089.03
01-12-2023,12,Dec,Dec-23,2023,Operations,Salaries,South,CC-400,50095.82,48344.81
01-12-2023,12,Dec,Dec-23,2023,Operations,Salaries,East,CC-400,51912.88,60746.07
01-12-2023,12,Dec,Dec-23,2023,Operations,Salaries,West,CC-400,56787.69,64600.96
01-12-2023,12,Dec,Dec-23,2023,Operations,Software,North,CC-400,20203.16,20645.47
01-12-2023,12,Dec,Dec-23,2023,Operations,Software,South,CC-400,19752.23,20307.9
01-12-2023,12,Dec,Dec-23,2023,Operations,Software,East,CC-400,19945.76,20522.34
01-12-2023,12,Dec,Dec-23,2023,Operations,Software,West,CC-400,21191,24204.1
01-12-2023,12,Dec,Dec-23,2023,Operations,Travel,North,CC-400,11797.43,13307.27
01-12-2023,12,Dec,Dec-23,2023,Operations,Travel,South,CC-400,10903.56,12250.65
01-12-2023,12,Dec,Dec-23,2023,Operations,Travel,East,CC-400,11312.55,10197.72
01-12-2023,12,Dec,Dec-23,2023,Operations,Travel,West,CC-400,11878.32,11414.66
01-12-2023,12,Dec,Dec-23,2023,Operations,Supplies,North,CC-400,12890.38,12204.07
01-12-2023,12,Dec,Dec-23,2023,Operations,Supplies,South,CC-400,11725.73,13033.04
01-12-2023,12,Dec,Dec-23,2023,Operations,Supplies,East,CC-400,12206.67,13430.42
01-12-2023,12,Dec,Dec-23,2023,Operations,Supplies,West,CC-400,13375.69,13170.13
01-12-2023,12,Dec,Dec-23,2023,Operations,Training,North,CC-400,8164.73,7833.46
01-12-2023,12,Dec,Dec-23,2023,Operations,Training,South,CC-400,7561.51,8383.28
01-12-2023,12,Dec,Dec-23,2023,Operations,Training,East,CC-400,7583.13,9008.53
01-12-2023,12,Dec,Dec-23,2023,Operations,Training,West,CC-400,8533.61,9924.36
01-12-2023,12,Dec,Dec-23,2023,Finance,Salaries,North,CC-500,42279.64,40716.38
01-12-2023,12,Dec,Dec-23,2023,Finance,Salaries,South,CC-500,40063.95,41394.2
01-12-2023,12,Dec,Dec-23,2023,Finance,Salaries,East,CC-500,40689.85,39419.49
01-12-2023,12,Dec,Dec-23,2023,Finance,Salaries,West,CC-500,43758.58,44288.11
01-12-2023,12,Dec,Dec-23,2023,Finance,Software,North,CC-500,16427.8,17103.92
01-12-2023,12,Dec,Dec-23,2023,Finance,Software,South,CC-500,15704.39,15387.74
01-12-2023,12,Dec,Dec-23,2023,Finance,Software,East,CC-500,15669.48,16436.93
01-12-2023,12,Dec,Dec-23,2023,Finance,Software,West,CC-500,16722.54,16752.12
01-12-2023,12,Dec,Dec-23,2023,Finance,Travel,North,CC-500,6952.54,7048.59
01-12-2023,12,Dec,Dec-23,2023,Finance,Travel,South,CC-500,6616.61,6669.41
01-12-2023,12,Dec,Dec-23,2023,Finance,Travel,East,CC-500,6524.68,6841.67
01-12-2023,12,Dec,Dec-23,2023,Finance,Travel,West,CC-500,7114.1,7114.53
01-12-2023,12,Dec,Dec-23,2023,Finance,Supplies,North,CC-500,7639.65,7468.39
01-12-2023,12,Dec,Dec-23,2023,Finance,Supplies,South,CC-500,7145.68,6920.39
01-12-2023,12,Dec,Dec-23,2023,Finance,Supplies,East,CC-500,7414.39,7110.19
01-12-2023,12,Dec,Dec-23,2023,Finance,Supplies,West,CC-500,7905.39,7769.61
01-12-2023,12,Dec,Dec-23,2023,Finance,Training,North,CC-500,6326.62,6527.29
01-12-2023,12,Dec,Dec-23,2023,Finance,Training,South,CC-500,6005.98,5856.44
